center,left,right,steering,throttle,brake,speed
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_01_683.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_01_683.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_01_683.jpg,0,1,0,30.19036
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_01_754.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_01_754.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_01_754.jpg,0,1,0,30.19044
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_01_827.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_01_827.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_01_827.jpg,0,0.782264,0,30.15126
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_01_900.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_01_900.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_01_900.jpg,0,0.6039416,0,30.10221
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_01_969.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_01_969.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_01_969.jpg,0,0.3544285,0,30.04
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_045.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_045.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_045.jpg,0,0.1306123,0,29.97779
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_118.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_118.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_118.jpg,0,0,0,29.83021
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_192.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_192.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_192.jpg,0,0,0,29.59113
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_262.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_262.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_262.jpg,0,0,0,29.35321
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_336.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_336.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_336.jpg,0,0,0,29.17601
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_409.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_409.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_409.jpg,0.05,0,0,28.94082
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_481.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_481.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_481.jpg,0.2,0,0,28.67706
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_548.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_548.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_548.jpg,0.4,0,0,28.16496
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_624.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_624.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_624.jpg,0.6000001,0,0,27.54191
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_694.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_694.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_694.jpg,0.7500002,0,0,25.67262
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_766.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_766.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_766.jpg,0.9500002,0,0,24.59107
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_837.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_837.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_837.jpg,0,0,0,24.13826
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_908.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_908.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_908.jpg,0,0,0,22.97767
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_02_978.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_02_978.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_02_978.jpg,0,0,0,22.41311
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_046.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_046.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_046.jpg,0,0,0,21.57529
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_116.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_116.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_116.jpg,0,0.0540288,0,21.07347
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_189.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_189.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_189.jpg,0,0.2793156,0,20.38895
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_265.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_265.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_265.jpg,0,0.5282127,0,20.10303
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_338.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_338.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_338.jpg,0,0.4986834,0,20.07864
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_410.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_410.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_410.jpg,0,0.2793516,0,19.91775
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_485.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_485.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_485.jpg,0,0.02855698,0,19.41448
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_556.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_556.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_556.jpg,0,0,0,19.1375
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_626.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_626.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_626.jpg,0.05,0,0,18.63581
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_696.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_696.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_696.jpg,0.2,0,0,17.87811
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_767.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_767.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_767.jpg,0,0,0,17.25508
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_837.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_837.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_837.jpg,0,0.1281636,0,17.2917
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_907.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_907.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_907.jpg,0,0.2605716,0,16.90725
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_03_975.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_03_975.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_03_975.jpg,0,0.07827567,0,16.15533
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_043.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_043.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_043.jpg,0,0,0,15.53797
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_117.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_117.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_117.jpg,0,0,0,15.60285
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_185.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_185.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_185.jpg,0,0,0,14.98697
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_259.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_259.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_259.jpg,0,0,0,14.14267
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_329.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_329.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_329.jpg,0,0,0,13.4549
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_409.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_409.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_409.jpg,0,0,0,13.11686
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_480.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_480.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_480.jpg,0,0,0,12.76944
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_549.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_549.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_549.jpg,0,0,0,11.84246
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_620.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_620.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_620.jpg,0,0.0578262,0,11.89679
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_691.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_691.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_691.jpg,0,0.3167787,0,11.53715
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_766.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_766.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_766.jpg,0,0.5417835,0,11.13427
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_835.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_835.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_835.jpg,0,0.5612994,0,11.06673
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_906.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_906.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_906.jpg,0,0.3251307,0,10.85546
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_04_974.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_04_974.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_04_974.jpg,0,0.145275,0,10.85074
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_05_043.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_05_043.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_05_043.jpg,0,0,0,10.68596
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_05_111.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_05_111.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_05_111.jpg,0,0,0,10.47352
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_05_183.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_05_183.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_05_183.jpg,-0.2,0,0,10.2254
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_05_251.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_05_251.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_05_251.jpg,-0.35,0,0,9.926963
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_05_328.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_05_328.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_05_328.jpg,0,0,0,9.554884
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_17_05_399.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_17_05_399.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_17_05_399.jpg,0,0,0,9.349908
